Package,File,"Number of errors"
eslint-visitor-keys,lib/index.ts,1
eslint-visitor-keys,lib/visitor-keys.ts,0
eslint-visitor-keys,rollup.config.ts,0
eslint-visitor-keys,tools/backward-compatible-keys.ts,0
eslint-visitor-keys,tools/build-keys-from-ts.ts,1
eslint-visitor-keys,tools/get-keys-from-ts.ts,20
estraverse,estraverse.ts,20
estraverse,gulpfile.ts,0
esutils,lib/ast.ts,2
esutils,lib/code.ts,0
esutils,lib/keyword.ts,1
esutils,lib/utils.ts,0
esutils,tools/generate-identifier-regex.ts,0
etag,benchmark/body0-100b.ts,1
etag,benchmark/body1-1kb.ts,1
etag,benchmark/body2-5kb.ts,1
etag,benchmark/body3-10kb.ts,1
etag,benchmark/body4-100kb.ts,1
etag,benchmark/index.ts,0
etag,benchmark/stats.ts,2
etag,index.ts,4
eventemitter3,benchmarks/run/add-remove.ts,5
eventemitter3,benchmarks/run/context.ts,8
eventemitter3,benchmarks/run/emit-multiple-listeners.ts,11
eventemitter3,benchmarks/run/emit.ts,8
eventemitter3,benchmarks/run/hundreds.ts,7
eventemitter3,benchmarks/run/init.ts,2
eventemitter3,benchmarks/run/listeners.ts,1
eventemitter3,benchmarks/run/once.ts,4
eventemitter3,benchmarks/run/remove-emit.ts,7
eventemitter3,benchmarks/template.ts,0
eventemitter3,index.ts,5
events,events.ts,12
exec-sh,example/example.ts,0
exec-sh,lib/exec-sh.ts,6
exit,Gruntfile.ts,1
exit,lib/exit.ts,0
extend,index.ts,20
extsprintf,examples/simple.ts,0
extsprintf,lib/extsprintf.ts,6
fast-deep-equal,benchmark/index.ts,0
fast-deep-equal,build.ts,4
fast-json-stable-stringify,benchmark/index.ts,0
fast-json-stable-stringify,example/key_cmp.ts,0
fast-json-stable-stringify,example/nested.ts,0
fast-json-stable-stringify,example/str.ts,0
fast-json-stable-stringify,example/value_cmp.ts,0
fast-json-stable-stringify,index.ts,2
filesize,lib/filesize.es6.min.ts,5
filesize,lib/filesize.es6.ts,31
filesize,lib/filesize.esm.min.ts,1
filesize,lib/filesize.esm.ts,28
filesize,lib/filesize.min.ts,7
filesize,lib/filesize.ts,7
filesize,rollup.config.ts,3
filesize,src/constants.ts,16
filesize,src/filesize.ts,14
filesize,src/strings.ts,0
filter-obj,benchmark.ts,9
filter-obj,index.ts,5
flatted,cjs/index.ts,1
flatted,es.ts,4
flatted,esm/index.ts,1
flatted,esm.ts,5
flatted,index.ts,13
flatted,min.ts,11
flatted,rollup/babel.config.ts,1
flatted,rollup/es.config.ts,1
flatted,rollup/esm.config.ts,1
follow-redirects,debug.ts,1
follow-redirects,http.ts,0
follow-redirects,https.ts,0
follow-redirects,index.ts,15
forever-agent,index.ts,1
forwarded,benchmark/index.ts,0
forwarded,index.ts,1
forwarded,scripts/version-history.ts,4
fraction.js,bigfraction.ts,50
fraction.js,examples/angles.ts,4
fraction.js,examples/approx.ts,0
fraction.js,examples/egyptian.ts,3
fraction.js,examples/hesse-convergence.ts,0
fraction.js,examples/integrate.ts,0
fraction.js,examples/rational-pow.ts,8
fraction.js,examples/tape-measure.ts,0
fraction.js,examples/toFraction.ts,3
fraction.js,examples/valueOfPi.ts,0
fraction.js,fraction.min.ts,31
fraction.js,fraction.ts,33
fresh,benchmark/etag.ts,0
fresh,benchmark/index.ts,0
fresh,benchmark/modified.ts,0
fresh,index.ts,4
fsevents,fsevents.ts,14
function-bind,implementation.ts,11
function-bind,index.ts,0
gensync,index.ts,19
get-stdin,index.ts,2
get-stream,buffer-stream.ts,0
get-stream,index.ts,4
glob-to-regexp,index.ts,0
graceful-fs,.github/workflows/package-json-repo.ts,0
graceful-fs,clone.ts,1
graceful-fs,graceful-fs.ts,20
graceful-fs,legacy-streams.ts,4
graceful-fs,polyfills.ts,3
hard-rejection,fixture-custom-log.ts,2
hard-rejection,fixture.ts,2
hard-rejection,index.ts,5
hard-rejection,register.ts,0
has-flag,index.ts,3
has-symbols,index.ts,2
has-symbols,shams.ts,3
html-escaper,cjs/index.ts,5
html-escaper,esm/index.ts,3
html-escaper,index.ts,3
html-escaper,min.ts,0
html-escaper,rollup.config.ts,0
http-cache-semantics,index.ts,157
human-signals,ava.config.ts,1
human-signals,gulpfile.ts,1
human-signals,src/core.ts,0
human-signals,src/main.ts,16
human-signals,src/realtime.ts,0
human-signals,src/signals.ts,4
icss-utils,husky.config.ts,0
icss-utils,lint-staged.config.ts,0
icss-utils,src/createICSSRules.ts,2
icss-utils,src/extractICSS.ts,5
icss-utils,src/index.ts,4
icss-utils,src/replaceSymbols.ts,4
icss-utils,src/replaceValueSymbols.ts,2
ieee754,index.ts,0
iferr,iferr.ts,0
import-from,fixture/fixture.ts,0
import-from,index.ts,0
import-lazy,fixtures/baz.ts,0
import-lazy,fixtures/class.ts,1
import-lazy,fixtures/fail.ts,0
import-lazy,fixtures/foo.bar.ts,0
import-lazy,fixtures/foo.ts,0
import-lazy,index.ts,5
imurmurhash,imurmurhash.min.ts,4
imurmurhash,imurmurhash.ts,2
indent-string,index.ts,2
inherits,.github/workflows/package-json-repo.ts,0
inherits,inherits.ts,0
inherits,inherits_browser.ts,5
ini,.commitlintrc.ts,0
ini,.eslintrc.ts,0
ini,lib/ini.ts,7
interpret,cjs-stub.ts,0
interpret,index.ts,3
interpret,mjs-stub.ts,0
invert-kv,index.ts,1
ip,.eslintrc.ts,0
ip,lib/ip.ts,22
ip-regex,index.ts,15
is-absolute-url,index.ts,2
is-buffer,index.ts,0
is-callable,index.ts,27
is-directory,index.ts,0
is-docker,cli.ts,0
is-docker,index.ts,0
is-fullwidth-code-point,index.ts,0
is-generator-fn,index.ts,0
is-interactive,index.ts,0
is-number,benchmark/fixtures.ts,3
is-number,benchmark/index.ts,20
is-number,index.ts,1
is-obj,index.ts,0
is-path-cwd,index.ts,0
is-path-inside,index.ts,0
is-plain-obj,benchmark.ts,7
is-plain-obj,index.ts,0
is-plain-object,is-plain-object.ts,0
is-plain-object,rollup.config.ts,0
is-promise,index.ts,0
is-stream,index.ts,0
is-typedarray,index.ts,2
is-unicode-supported,index.ts,0
is-windows,index.ts,5
isarray,index.ts,2
isexe,.github/workflows/package-json-repo.ts,0
isexe,index.ts,5
isexe,mode.ts,7
isexe,windows.ts,6
isobject,index.ts,0
isstream,isstream.ts,0
jest-pnp-resolver,createRequire.ts,1
jest-pnp-resolver,getDefaultResolver.ts,0
jest-pnp-resolver,index.ts,1
jsesc,Gruntfile.ts,1
jsesc,jsesc.ts,42
jsesc,src/data.ts,0
jsesc,src/jsesc.ts,42
json-buffer,index.ts,0
json-parse-better-errors,index.ts,2
json-schema,lib/links.ts,8
json-schema,lib/validate.ts,9
json-schema-traverse,index.ts,4
json-stringify-safe,stringify.ts,2
kind-of,benchmark/code/kind-of.ts,1
kind-of,benchmark/code/lib-type-of.ts,4
kind-of,benchmark/code/lib-typeof.ts,4
kind-of,benchmark/code/regex-exec.ts,0
kind-of,benchmark/code/regex-replace.ts,0
kind-of,benchmark/code/slice-switch.ts,0
kind-of,benchmark/code/slice.ts,0
kind-of,benchmark/code/switch.ts,30
kind-of,benchmark/fixtures/arguments.ts,0
kind-of,benchmark/fixtures/array.ts,0
kind-of,benchmark/fixtures/boolean.ts,0
kind-of,benchmark/fixtures/buffer.ts,0
kind-of,benchmark/fixtures/date.ts,0
kind-of,benchmark/fixtures/error.ts,0
kind-of,benchmark/fixtures/function.ts,0
kind-of,benchmark/fixtures/generator.ts,1
kind-of,benchmark/fixtures/map.ts,0
kind-of,benchmark/fixtures/null.ts,0
kind-of,benchmark/fixtures/number.ts,0
kind-of,benchmark/fixtures/object-instance.ts,0
kind-of,benchmark/fixtures/object-plain.ts,0
kind-of,benchmark/fixtures/regex.ts,0
kind-of,benchmark/fixtures/set.ts,0
kind-of,benchmark/fixtures/string.ts,0
kind-of,benchmark/fixtures/symbol.ts,0
kind-of,benchmark/fixtures/template-strings.ts,0
kind-of,benchmark/fixtures/undefined.ts,0
kind-of,benchmark/fixtures/weakmap.ts,0
kind-of,benchmark/fixtures/weakset.ts,0
kind-of,benchmark/index.ts,0
kind-of,browser.ts,31
kind-of,index.ts,11
kleur,bench/colors.ts,6
kleur,bench/dryrun.ts,1
kleur,bench/index.ts,0
kleur,bench/load.ts,4
kleur,build/index.ts,0
klona,bench/fixtures/default.ts,3
klona,bench/fixtures/full.ts,0
klona,bench/fixtures/json.ts,0
klona,bench/fixtures/lite.ts,0
klona,bench/index.ts,0
klona,bench/validate/default.ts,1
klona,bench/validate/full.ts,1
klona,bench/validate/json.ts,1
klona,bench/validate/lite.ts,1
klona,src/full.ts,0
klona,src/index.ts,2
klona,src/json.ts,2
klona,src/lite.ts,2
leven,bench.ts,34
leven,index.ts,4
load-json-file,index.ts,3
loader-runner,lib/LoaderLoadingError.ts,0
loader-runner,lib/LoaderRunner.ts,0
loader-runner,lib/loadLoader.ts,2
loglevel,Gruntfile.ts,0
loglevel,dist/loglevel.min.ts,17
loglevel,dist/loglevel.ts,37
loglevel,lib/loglevel.ts,37
lowercase-keys,index.ts,0
make-error,.eslintrc.ts,0
make-error,index.ts,4
map-obj,index.ts,6
media-typer,index.ts,3
merge-descriptors,index.ts,0
merge-stream,index.ts,0
merge2,index.ts,2
methods,index.ts,1
mime,Mime.ts,1
mime,cli.ts,1
mime,index.ts,1
mime,lite.ts,1
mime,src/benchmark.ts,1
mime,src/build.ts,2
mime,types/other.ts,0
mime,types/standard.ts,0
mime-db,index.ts,0
mime-db,scripts/build.ts,4
mime-db,scripts/fetch-apache.ts,7
mime-db,scripts/fetch-iana.ts,38
mime-db,scripts/fetch-nginx.ts,7
mime-db,scripts/lib/write-db.ts,6
mime-db,scripts/version-history.ts,4
mimic-fn,index.ts,9
mimic-response,index.ts,3
min-indent,index.ts,1
minimalistic-assert,index.ts,0
mkdirp,.github/workflows/package-json-repo.ts,0
mkdirp,bin/cmd.ts,3
mkdirp,index.ts,8
mkdirp,lib/find-made.ts,3
mkdirp,lib/mkdirp-manual.ts,3
mkdirp,lib/mkdirp-native.ts,7
mkdirp,lib/opts-arg.ts,2
mkdirp,lib/path-arg.ts,1
mkdirp,lib/use-native.ts,5
mkdirp,map.ts,0
mute-stream,mute.ts,1
nanocolors,index.browser.ts,4
nanocolors,index.ts,5
nanoid,async/index.browser.ts,3
nanoid,async/index.native.ts,3
nanoid,async/index.ts,5
nanoid,bin/nanoid.ts,2
nanoid,index.browser.ts,13
nanoid,index.ts,11
nanoid,nanoid.ts,8
nanoid,non-secure/index.ts,2
nanoid,url-alphabet/index.ts,1
natural-compare,index.ts,6
negotiator,examples/accept.ts,0
negotiator,examples/charset.ts,0
negotiator,examples/encoding.ts,0
negotiator,examples/language.ts,0
negotiator,index.ts,5
negotiator,lib/charset.ts,10
negotiator,lib/encoding.ts,11
negotiator,lib/language.ts,12
negotiator,lib/mediaType.ts,19
next-tick,index.ts,10
nice-try,src/index.ts,0
node-int64,Int64.ts,7
normalize-path,benchmark/code/current.ts,0
normalize-path,benchmark/code/no-regex.ts,0
normalize-path,benchmark/code/node-path.ts,2
normalize-path,benchmark/code/regex.ts,1
normalize-path,benchmark/code/slice-trailing.ts,1
normalize-path,benchmark/code/split.ts,0
normalize-path,benchmark/code/v2.ts,0
normalize-path,benchmark/code/while.ts,1
normalize-path,benchmark/fixtures/long.ts,0
normalize-path,benchmark/fixtures/short.ts,0
normalize-path,benchmark/fixtures/single.ts,0
normalize-path,benchmark/fixtures/trailing.ts,0
normalize-path,benchmark/fixtures/unix.ts,0
normalize-path,benchmark/fixtures/win.ts,0
normalize-path,benchmark/fixtures/win32-namespace.ts,0
normalize-path,benchmark/index.ts,1
normalize-path,example.ts,1
normalize-path,index.ts,0
normalize-url,index.ts,16
number-is-nan,index.ts,0
object-assign,bench.ts,13
object-assign,index.ts,3
object-inspect,example/all.ts,2
object-inspect,example/circular.ts,2
object-inspect,example/fn.ts,2
object-inspect,example/inspect.ts,0
object-inspect,index.ts,74
object-inspect,util.inspect.ts,0
object-keys,implementation.ts,18
object-keys,index.ts,7
object-keys,isArguments.ts,3
on-headers,index.ts,0
on-headers,scripts/version-history.ts,4
os-homedir,index.ts,0
os-tmpdir,index.ts,2
p-cancelable,index.ts,8
p-each-series,index.ts,5
p-timeout,index.ts,11
p-try,index.ts,2
parseurl,benchmark/fullurl.ts,1
parseurl,benchmark/index.ts,0
parseurl,benchmark/pathquery.ts,1
parseurl,benchmark/samerequest.ts,1
parseurl,benchmark/simplepath.ts,1
parseurl,benchmark/slash.ts,1
parseurl,index.ts,0
pascalcase,index.ts,7
path-browserify,index.ts,10
path-exists,index.ts,0
path-is-absolute,index.ts,3
path-is-inside,lib/path-is-inside.ts,0
path-key,index.ts,2
path-parse,index.ts,3
path-parse,redos.ts,0
path-type,index.ts,1
pify,index.ts,9
postcss-modules-extract-imports,husky.config.ts,0
postcss-modules-extract-imports,lint-staged.config.ts,0
postcss-modules-extract-imports,src/index.ts,7
postcss-modules-extract-imports,src/topologicalSort.ts,1
postcss-value-parser,lib/index.ts,2
postcss-value-parser,lib/parse.ts,7
postcss-value-parser,lib/stringify.ts,4
postcss-value-parser,lib/unit.ts,12
postcss-value-parser,lib/walk.ts,0
prepend-http,index.ts,0
progress,examples/backnforth.ts,1
progress,examples/colors.ts,2
progress,examples/customtokens.ts,2
progress,examples/download.ts,1
progress,examples/exact.ts,1
progress,examples/formats.ts,7
progress,examples/interrupt.ts,1
progress,examples/iterative.ts,1
progress,examples/simple.ts,2
progress,examples/toolong.ts,1
progress,index.ts,0
progress,lib/node-progress.ts,3
promise-inflight,inflight.ts,0
punycode,punycode.ts,36
punycode,scripts/prepublish.ts,1
querystring,decode.ts,0
querystring,encode.ts,6
querystring,index.ts,0
querystringify,index.ts,2
queue-microtask,index.ts,0
quick-lru,index.ts,74
range-parser,index.ts,4
repeat-element,benchmark/check.ts,1
repeat-element,benchmark/code/array-from.ts,1
repeat-element,benchmark/code/array-map-call.ts,1
repeat-element,benchmark/code/array-map-valueOf.ts,0
repeat-element,benchmark/code/current.ts,0
repeat-element,benchmark/code/for-concat.ts,0
repeat-element,benchmark/code/for-join-1.ts,0
repeat-element,benchmark/code/for-join-2.ts,0
repeat-element,benchmark/code/for-length.ts,3
repeat-element,benchmark/code/for-new-array-1.ts,2
repeat-element,benchmark/code/for-new-array-2.ts,2
repeat-element,benchmark/code/for-push.ts,0
repeat-element,benchmark/code/new-array-map-1.ts,0
repeat-element,benchmark/code/new-array-map-2.ts,2
repeat-element,benchmark/code/repeat-element.ts,0
repeat-element,benchmark/code/while-array-1.ts,0
repeat-element,benchmark/code/while-array-2.ts,0
repeat-element,benchmark/code/while-array-3.ts,1
repeat-element,benchmark/code/while-bitwise.ts,2
repeat-element,benchmark/code/while-concat.ts,0
repeat-element,benchmark/code/while-exp.ts,1
repeat-element,benchmark/code/while-new-array-1.ts,2
repeat-element,benchmark/code/while-new-array-2.ts,2
repeat-element,benchmark/code/while-push.ts,0
repeat-element,benchmark/code/while-stack.ts,1
repeat-element,benchmark/code/while-unshift.ts,1
repeat-element,benchmark/fixtures/0.ts,0
repeat-element,benchmark/fixtures/1.ts,0
repeat-element,benchmark/fixtures/100.ts,0
repeat-element,benchmark/fixtures/2.ts,0
repeat-element,benchmark/fixtures/2000.ts,0
repeat-element,benchmark/fixtures/20000.ts,0
repeat-element,benchmark/fixtures/25.ts,0
repeat-element,benchmark/fixtures/250.ts,0
repeat-element,benchmark/fixtures/3.ts,0
repeat-element,benchmark/fixtures/4.ts,0
repeat-element,benchmark/fixtures/5.ts,0
repeat-element,benchmark/fixtures/50.ts,0
repeat-element,benchmark/index.ts,0
repeat-element,index.ts,0
repeat-string,benchmark/code/add.ts,1
repeat-string,benchmark/code/array.ts,0
repeat-string,benchmark/code/for-bitwise.ts,1
repeat-string,benchmark/code/for-join.ts,0
repeat-string,benchmark/code/for-str-cache-2.ts,1
repeat-string,benchmark/code/for-str-cache.ts,0
repeat-string,benchmark/code/for-str.ts,0
repeat-string,benchmark/code/native.ts,0
repeat-string,benchmark/code/new-array-for.ts,0
repeat-string,benchmark/code/new-array-join.ts,0
repeat-string,benchmark/code/repeat-string-1.3.0.ts,0
repeat-string,benchmark/code/repeat-string-1.5.4.ts,1
repeat-string,benchmark/code/repeat-string.ts,0
repeat-string,benchmark/code/repeating.ts,0
repeat-string,benchmark/code/unshift.ts,0
repeat-string,benchmark/code/while-array-1.ts,0
repeat-string,benchmark/code/while-array-2.ts,0
repeat-string,benchmark/code/while-array-3.ts,2
repeat-string,benchmark/code/while-bitwise.ts,1
repeat-string,benchmark/code/while-square-root.ts,0
repeat-string,benchmark/code/while-str-stack.ts,0
repeat-string,benchmark/code/while-str.ts,0
repeat-string,benchmark/code/while.ts,0
repeat-string,benchmark/fixtures/0.ts,0
repeat-string,benchmark/fixtures/1.ts,0
repeat-string,benchmark/fixtures/10.ts,0
repeat-string,benchmark/fixtures/100.ts,0
repeat-string,benchmark/fixtures/2.ts,0
repeat-string,benchmark/fixtures/2000.ts,0
repeat-string,benchmark/fixtures/20000.ts,0
repeat-string,benchmark/fixtures/25.ts,0
repeat-string,benchmark/fixtures/250.ts,0
repeat-string,benchmark/fixtures/3.ts,0
repeat-string,benchmark/fixtures/4.ts,0
repeat-string,benchmark/fixtures/5.ts,0
repeat-string,benchmark/fixtures/50.ts,0
repeat-string,benchmark/helper.ts,14
repeat-string,benchmark/index.ts,2
repeat-string,index.ts,2
require-directory,index.ts,1
require-from-string,index.ts,0
requires-port,index.ts,0
retry,example/dns.ts,0
retry,example/stop.ts,0
retry,index.ts,0
retry,lib/retry.ts,1
retry,lib/retry_operation.ts,3
rsvp,ember-cli-build.ts,1
rsvp,lib/rsvp/-internal.ts,12
rsvp,lib/rsvp/all-settled.ts,2
rsvp,lib/rsvp/all.ts,2
rsvp,lib/rsvp/asap.ts,6
rsvp,lib/rsvp/config.ts,0
rsvp,lib/rsvp/defer.ts,0
rsvp,lib/rsvp/enumerator.ts,23
rsvp,lib/rsvp/events.ts,0
rsvp,lib/rsvp/filter.ts,12
rsvp,lib/rsvp/hash-settled.ts,3
rsvp,lib/rsvp/hash.ts,3
rsvp,lib/rsvp/instrument.ts,0
rsvp,lib/rsvp/map.ts,12
rsvp,lib/rsvp/node.ts,6
rsvp,lib/rsvp/promise/all.ts,1
rsvp,lib/rsvp/promise/race.ts,1
rsvp,lib/rsvp/promise/reject.ts,0
rsvp,lib/rsvp/promise/resolve.ts,0
rsvp,lib/rsvp/promise-hash.ts,3
rsvp,lib/rsvp/promise.ts,15
rsvp,lib/rsvp/race.ts,1
rsvp,lib/rsvp/reject.ts,1
rsvp,lib/rsvp/resolve.ts,1
rsvp,lib/rsvp/rethrow.ts,0
rsvp,lib/rsvp/then.ts,1
rsvp,lib/rsvp.ts,2
rsvp,server/index.ts,0
rsvp,testem.ts,0
safe-buffer,index.ts,0
safer-buffer,dangerous.ts,1
safer-buffer,safer.ts,2
setimmediate,setImmediate.ts,11
setprototypeof,index.ts,0
shebang-regex,index.ts,0
signal-exit,.github/workflows/package-json-repo.ts,0
signal-exit,index.ts,21
signal-exit,signals.ts,0
sisteransi,example.ts,3
sisteransi,src/index.ts,5
slash,index.ts,0
source-list-map,lib/CodeNode.ts,15
source-list-map,lib/MappingsContext.ts,13
source-list-map,lib/SingleLineNode.ts,47
source-list-map,lib/SourceListMap.ts,29
source-list-map,lib/SourceNode.ts,51
source-list-map,lib/base64-vlq.ts,7
source-list-map,lib/fromStringWithSourceMap.ts,6
source-list-map,lib/helpers.ts,0
source-list-map,lib/index.ts,0
split-on-first,index.ts,0
